Rank(w), Word, Freq(w), r*P(w), log(r), log(Freq(w)) 
7565,inclosed,2,0.08803165182987141,3.8788089323592057,0.3010299956639812,
7566,beaked,2,0.08804328853203003,3.878866336956725,0.3010299956639812,
7567,rides,2,0.08805492523418863,3.878923733967567,0.3010299956639812,
7568,sighed,2,0.08806656193634724,3.878981123393736,0.3010299956639812,
7569,shiver,2,0.08807819863850584,3.879038505237237,0.3010299956639812,
7570,granting,2,0.08808983534066446,3.8790958795000727,0.3010299956639812,
7571,shirts,2,0.08810147204282306,3.879153246184246,0.3010299956639812,
7572,hills,2,0.08811310874498167,3.879210605291759,0.3010299956639812,
7573,vest,2,0.08812474544714027,3.879267956824613,0.3010299956639812,
7574,overspreading,2,0.08813638214929889,3.8793253007848074,0.3010299956639812,
7575,dismantled,2,0.0881480188514575,3.8793826371743427,0.3010299956639812,
7576,Obed,2,0.0881596555536161,3.879439965995217,0.3010299956639812,
7577,paw,2,0.08817129225577472,3.8794972872494284,0.3010299956639812,
7578,Bengal,2,0.08818292895793332,3.8795546009389743,0.3010299956639812,
7579,avocation,2,0.08819456566009193,3.879611907065851,0.3010299956639812,
7580,accommodate,2,0.08820620236225053,3.8796692056320534,0.3010299956639812,
7581,symptom,2,0.08821783906440915,3.8797264966395772,0.3010299956639812,
7582,Small,2,0.08822947576656776,3.8797837800904156,0.3010299956639812,
7583,plumage,2,0.08824111246872636,3.8798410559865624,0.3010299956639812,
7584,interested,2,0.08825274917088496,3.87989832433001,0.3010299956639812,
7585,Few,2,0.08826438587304358,3.879955585122749,0.3010299956639812,
7586,rejoicing,2,0.08827602257520219,3.880012838366772,0.3010299956639812,
7587,depicting,2,0.08828765927736079,3.880070084064067,0.3010299956639812,
7588,chin,2,0.08829929597951941,3.880127322216625,0.3010299956639812,
7589,controls,2,0.08831093268167801,3.8801845528264334,0.3010299956639812,
7590,surrender,2,0.08832256938383662,3.88024177589548,0.3010299956639812,
7591,commercial,2,0.08833420608599522,3.8802989914257524,0.3010299956639812,
7592,polar,2,0.08834584278815384,3.880356199419236,0.3010299956639812,
7593,lazy,2,0.08835747949031245,3.880413399877917,0.3010299956639812,
7594,departments,2,0.08836911619247105,3.8804705928037784,0.3010299956639812,
7595,resounds,2,0.08838075289462967,3.8805277781988052,0.3010299956639812,
7596,jagged,2,0.08839238959678827,3.88058495606498,0.3010299956639812,
7597,beams,2,0.08840402629894688,3.8806421264042847,0.3010299956639812,
7598,unerringly,2,0.08841566300110548,3.8806992892187013,0.3010299956639812,
7599,avenues,2,0.0884272997032641,3.8807564445102103,0.3010299956639812,
7600,mortally,2,0.0884389364054227,3.8808135922807914,0.3010299956639812,
7601,pursue,2,0.08845057310758131,3.8808707325324234,0.3010299956639812,
7602,sweetest,2,0.08846220980973991,3.880927865267085,0.3010299956639812,
7603,imperilled,2,0.08847384651189853,3.8809849904867533,0.3010299956639812,
7604,faithfulness,2,0.08848548321405714,3.8810421081934057,0.3010299956639812,
7605,THEIR,2,0.08849711991621574,3.8810992183890174,0.3010299956639812,
7606,tacit,2,0.08850875661837436,3.8811563210755637,0.3010299956639812,
7607,circular,2,0.08852039332053296,3.881213416255019,0.3010299956639812,
7608,poring,2,0.08853203002269157,3.8812705039293576,0.3010299956639812,
7609,inhale,2,0.08854366672485017,3.8813275841005512,0.3010299956639812,
7610,spiralling,2,0.08855530342700879,3.8813846567705728,0.3010299956639812,
7611,region,2,0.0885669401291674,3.881441721941393,0.3010299956639812,
7612,plunder,2,0.088578576831326,3.881498779614983,0.3010299956639812,
7613,arches,2,0.0885902135334846,3.8815558297933115,0.3010299956639812,
7614,gettest,2,0.08860185023564322,3.8816128724783483,0.3010299956639812,
7615,shadowed,2,0.08861348693780183,3.8816699076720615,0.3010299956639812,
7616,casually,2,0.08862512363996043,3.881726935376418,0.3010299956639812,
7617,fagged,2,0.08863676034211905,3.881783955593385,0.3010299956639812,
7618,humpbacked,2,0.08864839704427765,3.8818409683249273,0.3010299956639812,
7619,acted,2,0.08866003374643626,3.8818979735730115,0.3010299956639812,
7620,fork,2,0.08867167044859486,3.8819549713396007,0.3010299956639812,
7621,paramount,2,0.08868330715075348,3.8820119616266586,0.3010299956639812,
7622,magnanimous,2,0.08869494385291209,3.8820689444361483,0.3010299956639812,
7623,rendering,2,0.08870658055507069,3.882125919770032,0.3010299956639812,
7624,pouch,2,0.0887182172572293,3.88218288763027,0.3010299956639812,
7625,prominence,2,0.08872985395938791,3.8822398480188234,0.3010299956639812,
7626,mists,2,0.08874149066154652,3.882296800937652,0.3010299956639812,
7627,unnearable,2,0.08875312736370512,3.882353746388714,0.3010299956639812,
7628,mess,2,0.08876476406586374,3.882410684373968,0.3010299956639812,
7629,secretly,2,0.08877640076802235,3.882467614895371,0.3010299956639812,
7630,weigh,2,0.08878803747018095,3.8825245379548803,0.3010299956639812,
7631,attacking,2,0.08879967417233955,3.8825814535544514,0.3010299956639812,
7632,Macey,2,0.08881131087449817,3.8826383616960385,0.3010299956639812,
7633,meddle,2,0.08882294757665678,3.882695262381597,0.3010299956639812,
7634,shelf,2,0.08883458427881538,3.8827521556130797,0.3010299956639812,
7635,repetition,2,0.08884622098097399,3.88280904139244,0.3010299956639812,
7636,ostentatious,2,0.0888578576831326,3.8828659197216293,0.3010299956639812,
7637,Hear,2,0.08886949438529121,3.8829227906025987,0.3010299956639812,
7638,HARRIS,2,0.08888113108744981,3.882979654037299,0.3010299956639812,
7639,lace,2,0.08889276778960843,3.88303651002768,0.3010299956639812,
7640,gather,2,0.08890440449176704,3.8830933585756897,0.3010299956639812,
7641,claimed,2,0.08891604119392564,3.8831501996832776,0.3010299956639812,
7642,Afric,2,0.08892767789608425,3.88320703335239,0.3010299956639812,
7643,Away,2,0.08893931459824286,3.8832638595849738,0.3010299956639812,
7644,remembrance,2,0.08895095130040147,3.8833206783829755,0.3010299956639812,
7645,rank,2,0.08896258800256007,3.883377489748339,0.3010299956639812,
7646,Lionel,2,0.08897422470471868,3.8834342936830093,0.3010299956639812,
7647,admirably,2,0.0889858614068773,3.88349109018893,0.3010299956639812,
7648,carve,2,0.0889974981090359,3.883547879268044,0.3010299956639812,
7649,hush,2,0.0890091348111945,3.8836046609222925,0.3010299956639812,
7650,masoned,2,0.08902077151335312,3.8836614351536176,0.3010299956639812,
7651,unholy,2,0.08903240821551173,3.88371820196396,0.3010299956639812,
7652,overlapping,2,0.08904404491767033,3.8837749613552583,0.3010299956639812,
7653,recovered,2,0.08905568161982894,3.8838317133294527,0.3010299956639812,
7654,democratic,2,0.08906731832198755,3.8838884578884807,0.3010299956639812,
7655,involutions,2,0.08907895502414616,3.88394519503428,0.3010299956639812,
7656,wallowing,2,0.08909059172630476,3.8840019247687874,0.3010299956639812,
7657,magnifying,2,0.08910222842846337,3.8840586470939384,0.3010299956639812,
7658,anoint,2,0.08911386513062199,3.8841153620116686,0.3010299956639812,
7659,moulded,2,0.08912550183278059,3.884172069523913,0.3010299956639812,
7660,nervously,2,0.0891371385349392,3.884228769632604,0.3010299956639812,
7661,parmacetti,2,0.08914877523709781,3.884285462339675,0.3010299956639812,
7662,Suspended,2,0.08916041193925642,3.8843421476470588,0.3010299956639812,
7663,Miriam,2,0.08917204864141502,3.884398825556686,0.3010299956639812,
7664,magnificent,2,0.08918368534357363,3.884455496070488,0.3010299956639812,
7665,ballasted,2,0.08919532204573224,3.884512159190394,0.3010299956639812,
7666,diabolical,2,0.08920695874789085,3.8845688149183335,0.3010299956639812,
7667,DOWN,2,0.08921859545004945,3.8846254632562345,0.3010299956639812,
7668,pronged,2,0.08923023215220806,3.884682104206025,0.3010299956639812,
7669,locking,2,0.08924186885436668,3.8847387377696316,0.3010299956639812,
7670,skilful,2,0.08925350555652528,3.884795363948981,0.3010299956639812,
7671,progression,2,0.08926514225868389,3.8848519827459977,0.3010299956639812,
7672,cheerless,2,0.0892767789608425,3.8849085941626074,0.3010299956639812,
7673,winged,2,0.08928841566300111,3.8849651982007325,0.3010299956639812,
7674,cobbling,2,0.08930005236515971,3.8850217948622974,0.3010299956639812,
7675,immeasurable,2,0.08931168906731832,3.885078384149224,0.3010299956639812,
7676,biggest,2,0.08932332576947694,3.885134966063434,0.3010299956639812,
7677,available,2,0.08933496247163554,3.885191540606848,0.3010299956639812,
7678,battering,2,0.08934659917379414,3.8852481077813863,0.3010299956639812,
7679,imbedded,2,0.08935823587595275,3.8853046675889678,0.3010299956639812,
7680,emerging,2,0.08936987257811137,3.885361220031512,0.3010299956639812,
7681,breathless,2,0.08938150928026997,3.8854177651109363,0.3010299956639812,
7682,investing,2,0.08939314598242858,3.885474302829157,0.3010299956639812,
7683,totally,2,0.0894047826845872,3.885530833188092,0.3010299956639812,
7684,sore,2,0.0894164193867458,3.885587356189656,0.3010299956639812,
7685,lifts,2,0.0894280560889044,3.885643871835764,0.3010299956639812,
7686,peninsula,2,0.08943969279106301,3.88570038012833,0.3010299956639812,
7687,Cathedral,2,0.08945132949322163,3.8857568810692675,0.3010299956639812,
7688,reminiscences,2,0.08946296619538023,3.885813374660489,0.3010299956639812,
7689,clubbed,2,0.08947460289753884,3.8858698609039064,0.3010299956639812,
7690,classification,2,0.08948623959969744,3.885926339801431,0.3010299956639812,
7691,cheap,2,0.08949787630185606,3.8859828113549733,0.3010299956639812,
7692,purposes,2,0.08950951300401466,3.8860392755664424,0.3010299956639812,
7693,abandonment,2,0.08952114970617327,3.8860957324377474,0.3010299956639812,
7694,sharpen,2,0.08953278640833189,3.8861521819707967,0.3010299956639812,
7695,chained,2,0.08954442311049049,3.8862086241674976,0.3010299956639812,
7696,inhabitant,2,0.0895560598126491,3.8862650590297565,0.3010299956639812,
7697,tierce,2,0.0895676965148077,3.8863214865594795,0.3010299956639812,
7698,sob,2,0.08957933321696632,3.886377906758572,0.3010299956639812,
7699,frighten,2,0.08959096991912492,3.8864343196289384,0.3010299956639812,
7700,freezing,2,0.08960260662128353,3.886490725172482,0.3010299956639812,
7701,Possession,2,0.08961424332344213,3.886547123391106,0.3010299956639812,
7702,dictator,2,0.08962588002560075,3.8866035142867124,0.3010299956639812,
7703,Columbus,2,0.08963751672775935,3.886659897861203,0.3010299956639812,
7704,powerless,2,0.08964915342991796,3.8867162741164782,0.3010299956639812,
7705,booming,2,0.08966079013207658,3.8867726430544383,0.3010299956639812,
7706,addition,2,0.08967242683423518,3.886829004676982,0.3010299956639812,
7707,surgeon,2,0.08968406353639378,3.8868853589860084,0.3010299956639812,
7708,Joppa,2,0.08969570023855239,3.8869417059834155,0.3010299956639812,
7709,reclining,2,0.08970733694071101,3.8869980456710995,0.3010299956639812,
7710,soot,2,0.08971897364286961,3.8870543780509568,0.3010299956639812,
7711,seer,2,0.08973061034502822,3.8871107031248835,0.3010299956639812,
7712,yellowish,2,0.08974224704718682,3.887167020894774,0.3010299956639812,
7713,required,2,0.08975388374934544,3.887223331362523,0.3010299956639812,
7714,mumblings,2,0.08976552045150404,3.887279634530023,0.3010299956639812,
7715,Judge,2,0.08977715715366265,3.8873359303991672,0.3010299956639812,
7716,COFFIN,2,0.08978879385582127,3.887392218971847,0.3010299956639812,
7717,glades,2,0.08980043055797987,3.8874485002499535,0.3010299956639812,
7718,Solomon,2,0.08981206726013848,3.887504774235378,0.3010299956639812,
7719,Whereupon,2,0.08982370396229708,3.887561040930009,0.3010299956639812,
7720,therein,2,0.0898353406644557,3.887617300335736,0.3010299956639812,
7721,information,2,0.0898469773666143,3.8876735524544475,0.3010299956639812,
7722,Considering,2,0.08985861406877291,3.8877297972880305,0.3010299956639812,
7723,suggestions,2,0.08987025077093151,3.8877860348383715,0.3010299956639812,
7724,moderate,2,0.08988188747309013,3.887842265107357,0.3010299956639812,
7725,gritted,2,0.08989352417524873,3.887898488096872,0.3010299956639812,
7726,imparted,2,0.08990516087740734,3.8879547038088016,0.3010299956639812,
7727,gills,2,0.08991679757956596,3.888010912245029,0.3010299956639812,
7728,beheaded,2,0.08992843428172456,3.8880671134074367,0.3010299956639812,
7729,heroes,2,0.08994007098388317,3.8881233072979087,0.3010299956639812,
7730,flog,2,0.08995170768604177,3.888179493918325,0.3010299956639812,
7731,breathed,2,0.08996334438820039,3.888235673270567,0.3010299956639812,
7732,prepare,2,0.089974981090359,3.8882918453565156,0.3010299956639812,
7733,strips,2,0.0899866177925176,3.888348010178049,0.3010299956639812,
7734,license,2,0.0899982544946762,3.8884041677370464,0.3010299956639812,
7735,miserably,2,0.09000989119683482,3.8884603180353863,0.3010299956639812,
7736,inwards,2,0.09002152789899343,3.8885164610749454,0.3010299956639812,
7737,Congo,2,0.09003316460115203,3.8885725968576,0.3010299956639812,
7738,beckoning,2,0.09004480130331065,3.8886287253852263,0.3010299956639812,
7739,tags,2,0.09005643800546925,3.888684846659699,0.3010299956639812,
7740,images,2,0.09006807470762786,3.8887409606828927,0.3010299956639812,
7741,esteemed,2,0.09007971140978646,3.888797067456681,0.3010299956639812,
7742,prestige,2,0.09009134811194508,3.8888531669829365,0.3010299956639812,
7743,Bunger,2,0.09010298481410368,3.8889092592635315,0.3010299956639812,
7744,purplish,2,0.09011462151626229,3.8889653443003374,0.3010299956639812,
7745,troops,2,0.0901262582184209,3.8890214220952246,0.3010299956639812,
7746,mainmast,2,0.09013789492057951,3.8890774926500637,0.3010299956639812,
7747,companies,2,0.09014953162273812,3.889133555966724,0.3010299956639812,
7748,lanyard,2,0.09016116832489672,3.889189612047073,0.3010299956639812,
7749,Hyperborean,2,0.09017280502705534,3.8892456608929797,0.3010299956639812,
7750,poke,2,0.09018444172921394,3.88930170250631,0.3010299956639812,
7751,suggested,2,0.09019607843137255,3.8893577368889316,0.3010299956639812,
7752,whittling,2,0.09020771513353115,3.889413764042709,0.3010299956639812,
7753,shrine,2,0.09021935183568977,3.8894697839695076,0.3010299956639812,
7754,Captains,2,0.09023098853784838,3.889525796671191,0.3010299956639812,
7755,rejoined,2,0.09024262524000698,3.889581802149624,0.3010299956639812,
7756,detailed,2,0.09025426194216558,3.8896378004066676,0.3010299956639812,
7757,eddy,2,0.0902658986443242,3.889693791444185,0.3010299956639812,
7758,dew,2,0.0902775353464828,3.8897497752640375,0.3010299956639812,
7759,moderately,2,0.09028917204864141,3.8898057518680855,0.3010299956639812,
7760,Cologne,2,0.09030080875080003,3.8898617212581885,0.3010299956639812,
7761,attacked,2,0.09031244545295863,3.889917683436206,0.3010299956639812,
7762,inmates,2,0.09032408215511724,3.8899736384039962,0.3010299956639812,
7763,whites,2,0.09033571885727584,3.890029586163417,0.3010299956639812,
7764,resume,2,0.09034735555943446,3.8900855267163252,0.3010299956639812,
7765,riggers,2,0.09035899226159307,3.8901414600645774,0.3010299956639812,
7766,profanely,2,0.09037062896375167,3.890197386210029,0.3010299956639812,
7767,stumps,2,0.09038226566591027,3.8902533051545345,0.3010299956639812,
7768,remark,2,0.09039390236806889,3.8903092168999485,0.3010299956639812,
7769,cooled,2,0.0904055390702275,3.890365121448124,0.3010299956639812,
7770,younger,2,0.0904171757723861,3.890421018800914,0.3010299956639812,
7771,rudimental,2,0.09042881247454472,3.8904769089601707,0.3010299956639812,
7772,advantage,2,0.09044044917670332,3.890532791927745,0.3010299956639812,
7773,quills,2,0.09045208587886193,3.890588667705487,0.3010299956639812,
7774,signing,2,0.09046372258102053,3.8906445362952478,0.3010299956639812,
7775,sir,2,0.09047535928317915,3.890700397698875,0.3010299956639812,
7776,obstinate,2,0.09048699598533776,3.890756251918218,0.3010299956639812,
7777,Siamese,2,0.09049863268749636,3.8908120989551245,0.3010299956639812,
7778,nimble,2,0.09051026938965497,3.890867938811441,0.3010299956639812,
7779,tellest,2,0.09052190609181358,3.890923771489014,0.3010299956639812,
7780,characteristics,2,0.09053354279397219,3.890979596989689,0.3010299956639812,
7781,giants,2,0.09054517949613079,3.8910354153153106,0.3010299956639812,
7782,waifing,2,0.09055681619828941,3.8910912264677235,0.3010299956639812,
7783,hurt,2,0.09056845290044802,3.891147030448771,0.3010299956639812,
7784,graze,2,0.09058008960260662,3.8912028272602956,0.3010299956639812,
7785,partaking,2,0.09059172630476522,3.891258616904139,0.3010299956639812,
7786,bar,2,0.09060336300692384,3.8913143993821433,0.3010299956639812,
7787,rudely,2,0.09061499970908245,3.891370174696148,0.3010299956639812,
7788,sensations,2,0.09062663641124105,3.8914259428479943,0.3010299956639812,
7789,Pulling,2,0.09063827311339966,3.89148170383952,0.3010299956639812,
7790,azure,2,0.09064990981555827,3.8915374576725643,0.3010299956639812,
7791,Quito,2,0.09066154651771688,3.891593204348965,0.3010299956639812,
7792,shuddered,2,0.09067318321987548,3.891648943870559,0.3010299956639812,
7793,Sweet,2,0.0906848199220341,3.8917046762391827,0.3010299956639812,
7794,knots,2,0.0906964566241927,3.8917604014566716,0.3010299956639812,
